product,category,price_per_kg,units_shipped,units_sold,units_on_hand,supplier_location,date,product_clean
Potato,Vegetables,23.0,29.6,27.6,7.0,Delhi,2023-09-22,potato
Potato,Vegetables,25.4,43.6,35.7,10.8,Delhi,2023-09-23,potato
Potato,Vegetables,23.4,40.3,32.7,14.0,Delhi,2023-09-24,potato
Potato,Vegetables,25.1,44.0,33.8,17.2,Delhi,2023-09-25,potato
Potato,Vegetables,25.9,45.5,37.2,16.3,Delhi,2023-09-26,potato
Potato,Vegetables,22.3,45.6,35.1,17.4,Delhi,2023-09-27,potato
Potato,Vegetables,26.3,34.0,28.9,12.7,Delhi,2023-09-28,potato
Potato,Vegetables,23.1,36.1,32.8,9.7,Delhi,2023-09-29,potato
Potato,Vegetables,23.5,46.1,41.3,7.8,Delhi,2023-09-30,potato
Potato,Vegetables,22.2,51.9,38.6,17.9,Delhi,2023-10-01,potato
Potato,Vegetables,26.1,49.5,36.9,14.7,Delhi,2023-10-02,potato
Potato,Vegetables,22.6,47.1,36.2,15.1,Delhi,2023-10-03,potato
Potato,Vegetables,23.0,40.1,31.1,14.6,Delhi,2023-10-04,potato
Potato,Vegetables,22.2,46.2,34.3,19.4,Delhi,2023-10-05,potato
Potato,Vegetables,22.9,47.0,37.5,15.4,Delhi,2023-10-06,potato
Potato,Vegetables,22.6,46.0,39.3,12.0,Delhi,2023-10-07,potato
Potato,Vegetables,23.2,41.9,34.4,11.8,Delhi,2023-10-08,potato
Potato,Vegetables,26.3,39.2,33.6,11.1,Delhi,2023-10-09,potato
Potato,Vegetables,23.5,39.8,30.8,16.1,Delhi,2023-10-10,potato
Potato,Vegetables,26.0,32.0,25.8,14.0,Delhi,2023-10-11,potato
Potato,Vegetables,25.2,46.9,35.1,15.6,Delhi,2023-10-12,potato
Potato,Vegetables,26.1,42.9,34.0,13.8,Delhi,2023-10-13,potato
Potato,Vegetables,25.4,52.4,39.4,17.5,Delhi,2023-10-14,potato
Potato,Vegetables,26.6,46.7,41.5,11.4,Delhi,2023-10-15,potato
Potato,Vegetables,24.7,35.9,31.6,8.0,Delhi,2023-10-16,potato
Potato,Vegetables,22.4,26.9,23.7,11.0,Delhi,2023-10-17,potato
Potato,Vegetables,26.0,45.0,37.3,12.8,Delhi,2023-10-18,potato
Potato,Vegetables,23.0,45.0,34.1,13.4,Delhi,2023-10-19,potato
Potato,Vegetables,22.3,44.8,33.5,14.5,Delhi,2023-10-20,potato
Potato,Vegetables,24.7,41.3,38.7,5.5,Delhi,2023-10-21,potato
Potato,Vegetables,24.5,35.8,33.7,5.3,Delhi,2023-10-22,potato
Potato,Vegetables,22.7,42.9,37.1,8.1,Delhi,2023-10-23,potato
Potato,Vegetables,25.4,32.6,30.7,7.2,Delhi,2023-10-24,potato
Potato,Vegetables,22.7,47.6,35.6,17.2,Delhi,2023-10-25,potato
Potato,Vegetables,24.6,34.9,32.9,8.6,Delhi,2023-10-26,potato
Potato,Vegetables,26.7,46.2,35.8,17.1,Delhi,2023-10-27,potato
Potato,Vegetables,25.7,39.5,35.4,10.6,Delhi,2023-10-28,potato
Potato,Vegetables,22.8,46.3,35.7,17.9,Delhi,2023-10-29,potato
Potato,Vegetables,25.4,43.4,32.3,13.7,Delhi,2023-10-30,potato
Potato,Vegetables,25.5,33.6,26.9,13.5,Delhi,2023-10-31,potato
Potato,Vegetables,22.9,42.4,32.9,12.1,Delhi,2023-11-01,potato
Potato,Vegetables,24.9,36.5,29.9,11.1,Delhi,2023-11-02,potato
Potato,Vegetables,25.0,38.6,32.8,9.3,Delhi,2023-11-03,potato
Potato,Vegetables,23.3,41.2,36.4,7.5,Delhi,2023-11-04,potato
Potato,Vegetables,22.5,44.5,36.7,14.1,Delhi,2023-11-05,potato
Potato,Vegetables,25.1,29.9,24.1,13.2,Delhi,2023-11-06,potato
Potato,Vegetables,25.1,41.0,38.4,8.0,Delhi,2023-11-07,potato
Potato,Vegetables,24.6,50.1,40.0,12.3,Delhi,2023-11-08,potato
Potato,Vegetables,24.4,33.7,26.0,12.9,Delhi,2023-11-09,potato
Potato,Vegetables,22.4,38.0,31.4,12.1,Delhi,2023-11-10,potato
Potato,Vegetables,25.5,51.5,41.2,13.5,Delhi,2023-11-11,potato
Potato,Vegetables,26.1,38.3,35.2,8.8,Delhi,2023-11-12,potato
Potato,Vegetables,23.8,46.2,36.3,13.8,Delhi,2023-11-13,potato
Potato,Vegetables,23.3,36.1,33.6,8.6,Delhi,2023-11-14,potato
Potato,Vegetables,25.7,39.0,34.8,12.0,Delhi,2023-11-15,potato
Potato,Vegetables,23.9,38.8,31.5,12.4,Delhi,2023-11-16,potato
Potato,Vegetables,26.8,37.2,31.7,8.6,Delhi,2023-11-17,potato
Potato,Vegetables,26.1,47.1,37.3,13.8,Delhi,2023-11-18,potato
Potato,Vegetables,26.1,39.8,32.4,11.8,Delhi,2023-11-19,potato
Potato,Vegetables,23.6,38.7,33.4,9.2,Delhi,2023-11-20,potato
Potato,Vegetables,26.6,31.4,27.7,11.0,Delhi,2023-11-21,potato
Potato,Vegetables,26.8,34.0,29.4,12.5,Delhi,2023-11-22,potato
Potato,Vegetables,24.0,41.9,33.6,12.2,Delhi,2023-11-23,potato
Potato,Vegetables,23.9,38.9,34.3,8.1,Delhi,2023-11-24,potato
Potato,Vegetables,22.2,43.9,39.5,8.0,Delhi,2023-11-25,potato
Potato,Vegetables,22.4,40.9,34.0,10.0,Delhi,2023-11-26,potato
Potato,Vegetables,26.6,35.9,31.4,7.1,Delhi,2023-11-27,potato
Potato,Vegetables,26.1,40.5,35.4,10.1,Delhi,2023-11-28,potato
Potato,Vegetables,24.2,37.1,30.5,11.0,Delhi,2023-11-29,potato
Potato,Vegetables,24.5,35.9,28.6,13.6,Delhi,2023-11-30,potato
Potato,Vegetables,25.7,44.8,37.6,9.2,Delhi,2023-12-01,potato
Potato,Vegetables,25.7,45.8,37.9,13.3,Delhi,2023-12-02,potato
Potato,Vegetables,25.2,54.1,40.1,16.4,Delhi,2023-12-03,potato
Potato,Vegetables,22.2,40.5,32.8,14.2,Delhi,2023-12-04,potato
Potato,Vegetables,25.6,41.2,33.1,12.9,Delhi,2023-12-05,potato
Potato,Vegetables,24.8,37.2,34.2,6.7,Delhi,2023-12-06,potato
Potato,Vegetables,24.0,42.2,33.8,12.8,Delhi,2023-12-07,potato
Potato,Vegetables,23.2,30.8,25.5,8.0,Delhi,2023-12-08,potato
Potato,Vegetables,24.0,43.2,33.9,15.7,Delhi,2023-12-09,potato
Potato,Vegetables,25.8,35.0,26.9,11.1,Delhi,2023-12-10,potato
Potato,Vegetables,25.6,38.3,29.1,12.9,Delhi,2023-12-11,potato
Potato,Vegetables,23.0,35.0,26.7,11.8,Delhi,2023-12-12,potato
Potato,Vegetables,23.6,42.8,32.5,13.5,Delhi,2023-12-13,potato
Potato,Vegetables,26.3,31.9,26.7,9.4,Delhi,2023-12-14,potato
Potato,Vegetables,23.0,33.9,29.4,10.8,Delhi,2023-12-15,potato
Potato,Vegetables,26.1,40.9,38.9,6.6,Delhi,2023-12-16,potato
Potato,Vegetables,22.9,44.7,41.7,9.4,Delhi,2023-12-17,potato
Potato,Vegetables,25.9,37.8,34.9,5.8,Delhi,2023-12-18,potato
Potato,Vegetables,24.9,34.1,31.4,5.2,Delhi,2023-12-19,potato
Potato,Vegetables,23.0,37.1,30.3,14.7,Delhi,2023-12-20,potato
Potato,Vegetables,26.2,38.6,33.3,9.1,Delhi,2023-12-21,potato
Potato,Vegetables,26.0,30.3,26.4,9.9,Delhi,2023-12-22,potato
Potato,Vegetables,22.8,49.6,39.4,16.5,Delhi,2023-12-23,potato
Potato,Vegetables,23.4,52.4,41.1,18.0,Delhi,2023-12-24,potato
Potato,Vegetables,24.6,34.6,31.1,9.0,Delhi,2023-12-25,potato
Potato,Vegetables,25.8,28.6,21.3,9.9,Delhi,2023-12-26,potato
Potato,Vegetables,23.6,36.4,28.1,14.0,Delhi,2023-12-27,potato
Potato,Vegetables,24.8,38.7,30.7,11.4,Delhi,2023-12-28,potato
Potato,Vegetables,22.3,32.6,30.5,5.6,Delhi,2023-12-29,potato
Potato,Vegetables,22.7,38.6,33.5,9.8,Delhi,2023-12-30,potato
Potato,Vegetables,25.6,39.0,34.9,9.0,Delhi,2023-12-31,potato
Potato,Vegetables,25.5,31.1,27.3,7.0,Mumbai,2022-01-01,potato
Potato,Vegetables,22.2,55.6,41.4,20.7,Mumbai,2022-01-02,potato
Potato,Vegetables,26.5,38.9,34.5,9.5,Mumbai,2022-01-03,potato
Potato,Vegetables,23.1,40.5,31.6,13.9,Mumbai,2022-01-04,potato
Potato,Vegetables,24.7,44.5,33.2,15.7,Mumbai,2022-01-05,potato
Potato,Vegetables,24.3,42.3,34.3,12.7,Mumbai,2022-01-06,potato
Potato,Vegetables,24.1,43.3,35.8,13.1,Mumbai,2022-01-07,potato
Potato,Vegetables,23.1,40.6,36.1,8.5,Mumbai,2022-01-08,potato
Potato,Vegetables,24.3,44.4,38.8,9.9,Mumbai,2022-01-09,potato
Potato,Vegetables,25.6,38.4,33.8,10.3,Mumbai,2022-01-10,potato
Potato,Vegetables,26.4,49.0,36.9,16.1,Mumbai,2022-01-11,potato
Potato,Vegetables,25.7,31.7,24.8,14.5,Mumbai,2022-01-12,potato
Potato,Vegetables,26.2,37.7,33.6,10.1,Mumbai,2022-01-13,potato
Potato,Vegetables,23.4,44.2,37.4,13.1,Mumbai,2022-01-14,potato
Potato,Vegetables,25.3,37.8,31.6,9.8,Mumbai,2022-01-15,potato
Potato,Vegetables,23.3,41.9,36.5,11.6,Mumbai,2022-01-16,potato
Potato,Vegetables,24.5,43.9,34.8,14.1,Mumbai,2022-01-17,potato
Potato,Vegetables,24.1,40.2,31.0,12.2,Mumbai,2022-01-18,potato
Potato,Vegetables,25.3,35.9,31.4,11.3,Mumbai,2022-01-19,potato
Potato,Vegetables,26.8,35.4,33.4,4.2,Mumbai,2022-01-20,potato
Potato,Vegetables,26.2,43.5,34.6,13.7,Mumbai,2022-01-21,potato
Potato,Vegetables,22.9,45.7,39.2,13.2,Mumbai,2022-01-22,potato
Potato,Vegetables,23.2,40.1,33.7,8.9,Mumbai,2022-01-23,potato
Potato,Vegetables,24.3,43.2,35.0,13.6,Mumbai,2022-01-24,potato
Potato,Vegetables,24.0,34.1,26.6,14.2,Mumbai,2022-01-25,potato
Potato,Vegetables,24.4,33.4,28.7,10.5,Mumbai,2022-01-26,potato
Potato,Vegetables,24.8,34.6,26.9,11.6,Mumbai,2022-01-27,potato
Potato,Vegetables,24.1,39.2,36.0,10.3,Mumbai,2022-01-28,potato
Potato,Vegetables,25.2,50.0,39.6,15.1,Mumbai,2022-01-29,potato
Potato,Vegetables,26.8,39.5,34.3,7.8,Mumbai,2022-01-30,potato
Potato,Vegetables,25.6,44.1,33.2,13.6,Mumbai,2022-01-31,potato
Potato,Vegetables,25.0,37.7,33.8,8.3,Mumbai,2022-02-01,potato
Potato,Vegetables,23.4,32.5,28.5,6.4,Mumbai,2022-02-02,potato
Potato,Vegetables,24.4,35.7,31.3,9.9,Mumbai,2022-02-03,potato
Potato,Vegetables,24.3,38.7,30.3,14.2,Mumbai,2022-02-04,potato
Potato,Vegetables,22.2,50.9,37.8,19.0,Mumbai,2022-02-05,potato
Potato,Vegetables,23.1,45.3,42.8,10.2,Mumbai,2022-02-06,potato
Potato,Vegetables,22.4,41.8,33.6,12.3,Mumbai,2022-02-07,potato
Potato,Vegetables,22.3,39.8,31.3,12.0,Mumbai,2022-02-08,potato
Potato,Vegetables,24.9,45.0,34.9,15.5,Mumbai,2022-02-09,potato
Potato,Vegetables,23.6,38.7,29.7,14.7,Mumbai,2022-02-10,potato
Potato,Vegetables,24.5,33.4,29.7,8.3,Mumbai,2022-02-11,potato
Potato,Vegetables,25.1,40.6,36.2,10.3,Mumbai,2022-02-12,potato
Potato,Vegetables,25.0,39.2,34.4,7.0,Mumbai,2022-02-13,potato
Potato,Vegetables,23.0,36.9,33.5,8.3,Mumbai,2022-02-14,potato
Potato,Vegetables,25.0,35.5,27.0,12.0,Mumbai,2022-02-15,potato
Potato,Vegetables,23.0,38.3,30.8,13.5,Mumbai,2022-02-16,potato
Potato,Vegetables,23.1,30.8,28.3,7.2,Mumbai,2022-02-17,potato
Potato,Vegetables,22.8,39.7,34.6,9.5,Mumbai,2022-02-18,potato
Potato,Vegetables,25.3,46.7,42.2,11.8,Mumbai,2022-02-19,potato
Potato,Vegetables,24.4,44.7,37.7,11.8,Mumbai,2022-02-20,potato
Potato,Vegetables,23.8,48.6,38.3,17.4,Mumbai,2022-02-21,potato
Potato,Vegetables,26.2,35.6,32.1,5.6,Mumbai,2022-02-22,potato
Potato,Vegetables,23.4,34.7,30.5,11.1,Mumbai,2022-02-23,potato
Potato,Vegetables,25.6,34.0,30.2,9.4,Mumbai,2022-02-24,potato
Potato,Vegetables,24.7,36.9,29.4,15.0,Mumbai,2022-02-25,potato
Potato,Vegetables,24.1,49.2,40.6,12.4,Mumbai,2022-02-26,potato
Potato,Vegetables,24.0,49.5,38.8,17.0,Mumbai,2022-02-27,potato
Potato,Vegetables,25.7,41.2,32.2,16.1,Mumbai,2022-02-28,potato
Potato,Vegetables,24.8,40.0,32.2,15.6,Mumbai,2022-03-01,potato
Potato,Vegetables,26.3,38.8,33.5,10.6,Mumbai,2022-03-02,potato
Potato,Vegetables,22.3,43.6,37.1,9.2,Mumbai,2022-03-03,potato
Potato,Vegetables,25.6,40.9,33.4,13.0,Mumbai,2022-03-04,potato
Potato,Vegetables,24.8,39.5,35.4,7.6,Mumbai,2022-03-05,potato
Potato,Vegetables,26.6,38.2,34.2,9.8,Mumbai,2022-03-06,potato
Potato,Vegetables,23.4,37.5,33.3,7.4,Mumbai,2022-03-07,potato
Potato,Vegetables,23.0,41.4,35.7,8.4,Mumbai,2022-03-08,potato
Potato,Vegetables,22.7,44.7,33.6,16.3,Mumbai,2022-03-09,potato
Potato,Vegetables,24.3,38.1,31.9,13.8,Mumbai,2022-03-10,potato
Potato,Vegetables,24.4,41.6,35.6,11.5,Mumbai,2022-03-11,potato
Potato,Vegetables,26.8,47.7,40.6,12.9,Mumbai,2022-03-12,potato
Potato,Vegetables,22.9,48.1,38.5,13.3,Mumbai,2022-03-13,potato
Potato,Vegetables,25.8,31.2,24.5,11.3,Mumbai,2022-03-14,potato
Potato,Vegetables,25.5,33.6,25.7,10.7,Mumbai,2022-03-15,potato
Potato,Vegetables,24.4,31.4,28.2,6.5,Mumbai,2022-03-16,potato
Potato,Vegetables,22.4,40.6,30.7,14.9,Mumbai,2022-03-17,potato
Potato,Vegetables,22.6,31.9,29.8,5.2,Mumbai,2022-03-18,potato
Potato,Vegetables,25.2,54.2,42.1,15.6,Mumbai,2022-03-19,potato
Potato,Vegetables,24.8,50.5,47.5,5.8,Mumbai,2022-03-20,potato
Potato,Vegetables,26.6,33.2,29.7,10.1,Mumbai,2022-03-21,potato
Potato,Vegetables,25.7,30.6,27.2,8.8,Mumbai,2022-03-22,potato
Potato,Vegetables,23.9,35.5,29.6,12.8,Mumbai,2022-03-23,potato
Potato,Vegetables,24.5,41.0,31.7,12.6,Mumbai,2022-03-24,potato
Potato,Vegetables,25.6,27.2,25.7,9.2,Mumbai,2022-03-25,potato
Potato,Vegetables,25.3,46.0,36.2,17.4,Mumbai,2022-03-26,potato
Potato,Vegetables,23.8,44.7,34.4,13.5,Mumbai,2022-03-27,potato
Potato,Vegetables,22.2,36.4,33.2,5.5,Mumbai,2022-03-28,potato
Potato,Vegetables,26.8,33.8,30.1,8.5,Mumbai,2022-03-29,potato
Potato,Vegetables,25.0,37.3,30.0,13.1,Mumbai,2022-03-30,potato
Potato,Vegetables,26.1,32.4,27.4,12.3,Mumbai,2022-03-31,potato
Potato,Vegetables,25.4,33.6,27.5,11.7,Mumbai,2022-04-01,potato
Potato,Vegetables,25.7,47.5,37.5,15.2,Mumbai,2022-04-02,potato
Potato,Vegetables,24.9,37.4,34.3,10.3,Mumbai,2022-04-03,potato
Potato,Vegetables,26.7,41.4,35.1,14.2,Mumbai,2022-04-04,potato
Potato,Vegetables,23.6,42.9,32.7,15.9,Mumbai,2022-04-05,potato
Potato,Vegetables,22.1,31.9,30.3,7.9,Mumbai,2022-04-06,potato
Potato,Vegetables,26.1,40.4,30.2,15.0,Mumbai,2022-04-07,potato
Potato,Vegetables,22.7,34.7,26.2,13.5,Mumbai,2022-04-08,potato
Potato,Vegetables,23.7,48.0,37.5,16.8,Mumbai,2022-04-09,potato
Potato,Vegetables,24.5,42.2,33.3,13.0,Mumbai,2022-04-10,potato
Potato,Vegetables,25.6,33.1,29.8,5.8,Mumbai,2022-04-11,potato
Potato,Vegetables,24.0,37.0,34.6,7.4,Mumbai,2022-04-12,potato
Potato,Vegetables,26.5,29.3,27.4,4.6,Mumbai,2022-04-13,potato
Potato,Vegetables,26.4,32.7,28.6,8.5,Mumbai,2022-04-14,potato
Potato,Vegetables,24.4,46.6,34.8,15.1,Mumbai,2022-04-15,potato
Potato,Vegetables,23.5,46.9,41.0,10.6,Mumbai,2022-04-16,potato
Potato,Vegetables,26.0,44.3,39.9,10.7,Mumbai,2022-04-17,potato
Potato,Vegetables,25.9,37.2,28.5,13.8,Mumbai,2022-04-18,potato
Potato,Vegetables,23.7,32.2,29.4,9.8,Mumbai,2022-04-19,potato
Potato,Vegetables,24.1,44.1,36.1,15.5,Mumbai,2022-04-20,potato
Potato,Vegetables,22.7,52.7,40.3,16.4,Mumbai,2022-04-21,potato
Potato,Vegetables,24.0,47.3,39.2,11.1,Mumbai,2022-04-22,potato
Potato,Vegetables,24.3,40.9,31.5,14.0,Mumbai,2022-04-23,potato
Potato,Vegetables,23.5,40.1,36.8,5.8,Mumbai,2022-04-24,potato
Potato,Vegetables,26.7,46.4,35.7,14.5,Mumbai,2022-04-25,potato
Potato,Vegetables,24.9,41.2,30.8,14.1,Mumbai,2022-04-26,potato
Potato,Vegetables,25.3,34.8,29.1,10.4,Mumbai,2022-04-27,potato
Potato,Vegetables,24.6,43.0,39.3,10.5,Mumbai,2022-04-28,potato
Potato,Vegetables,25.3,35.8,29.8,9.2,Mumbai,2022-04-29,potato
Potato,Vegetables,24.3,41.5,33.4,10.4,Mumbai,2022-04-30,potato
Potato,Vegetables,25.7,46.7,36.4,14.8,Mumbai,2022-05-01,potato
Potato,Vegetables,25.3,40.5,31.8,12.5,Mumbai,2022-05-02,potato
Potato,Vegetables,25.9,29.3,26.8,9.4,Mumbai,2022-05-03,potato
Potato,Vegetables,24.9,38.7,29.0,15.6,Mumbai,2022-05-04,potato
Potato,Vegetables,23.7,34.3,30.2,6.3,Mumbai,2022-05-05,potato
Potato,Vegetables,23.3,39.9,35.4,8.3,Mumbai,2022-05-06,potato
Potato,Vegetables,23.8,39.1,31.5,10.4,Mumbai,2022-05-07,potato
Potato,Vegetables,26.5,40.2,38.0,9.6,Mumbai,2022-05-08,potato
Potato,Vegetables,24.7,30.6,27.8,10.5,Mumbai,2022-05-09,potato
Potato,Vegetables,24.2,43.0,36.0,14.9,Mumbai,2022-05-10,potato
Potato,Vegetables,23.7,40.0,32.9,13.7,Mumbai,2022-05-11,potato
Potato,Vegetables,26.7,31.3,27.4,10.2,Mumbai,2022-05-12,potato
Potato,Vegetables,24.2,35.8,29.8,8.5,Mumbai,2022-05-13,potato
Potato,Vegetables,24.8,43.3,39.3,11.8,Mumbai,2022-05-14,potato
Potato,Vegetables,24.7,47.3,39.4,14.0,Mumbai,2022-05-15,potato
Potato,Vegetables,22.3,41.8,33.1,11.3,Mumbai,2022-05-16,potato
Potato,Vegetables,25.8,39.0,29.7,14.2,Mumbai,2022-05-17,potato
Potato,Vegetables,24.8,40.4,34.4,10.9,Mumbai,2022-05-18,potato
Potato,Vegetables,26.4,36.7,30.5,8.9,Mumbai,2022-05-19,potato
Potato,Vegetables,23.6,41.8,34.7,10.3,Mumbai,2022-05-20,potato
Potato,Vegetables,24.8,49.8,42.1,14.3,Mumbai,2022-05-21,potato
Potato,Vegetables,23.6,52.5,44.1,12.0,Mumbai,2022-05-22,potato
Potato,Vegetables,25.0,29.7,26.0,7.4,Mumbai,2022-05-23,potato
Potato,Vegetables,26.5,35.7,29.6,12.0,Mumbai,2022-05-24,potato
Potato,Vegetables,26.6,38.4,34.9,7.1,Mumbai,2022-05-25,potato
Potato,Vegetables,23.0,41.1,33.0,10.9,Mumbai,2022-05-26,potato
Potato,Vegetables,25.9,31.6,27.9,10.2,Mumbai,2022-05-27,potato
Potato,Vegetables,26.5,43.1,32.6,13.1,Mumbai,2022-05-28,potato
Potato,Vegetables,23.3,49.8,43.1,13.9,Mumbai,2022-05-29,potato
Potato,Vegetables,22.7,48.2,38.8,13.0,Mumbai,2022-05-30,potato
Potato,Vegetables,24.6,39.0,32.6,14.3,Mumbai,2022-05-31,potato
Potato,Vegetables,23.3,41.2,32.2,15.3,Mumbai,2022-06-01,potato
Potato,Vegetables,26.1,43.7,35.0,16.6,Mumbai,2022-06-02,potato
Potato,Vegetables,23.2,39.1,36.9,8.3,Mumbai,2022-06-03,potato
Potato,Vegetables,22.9,35.2,33.1,8.7,Mumbai,2022-06-04,potato
Potato,Vegetables,22.3,49.5,44.3,9.2,Mumbai,2022-06-05,potato
Potato,Vegetables,22.7,44.1,33.6,16.6,Mumbai,2022-06-06,potato
Potato,Vegetables,26.8,40.2,33.3,9.2,Mumbai,2022-06-07,potato
Potato,Vegetables,22.9,27.9,25.7,5.6,Mumbai,2022-06-08,potato
Potato,Vegetables,24.4,43.0,35.7,14.9,Mumbai,2022-06-09,potato
Potato,Vegetables,22.5,36.0,33.2,8.9,Mumbai,2022-06-10,potato
Potato,Vegetables,24.6,32.4,27.3,11.0,Mumbai,2022-06-11,potato
Potato,Vegetables,23.5,40.6,33.6,11.2,Mumbai,2022-06-12,potato
Potato,Vegetables,23.3,33.3,30.6,4.8,Mumbai,2022-06-13,potato
Potato,Vegetables,23.0,36.1,32.2,10.8,Mumbai,2022-06-14,potato
Potato,Vegetables,24.4,31.5,25.5,9.2,Mumbai,2022-06-15,potato
Potato,Vegetables,24.1,29.7,25.8,10.7,Mumbai,2022-06-16,potato
Potato,Vegetables,26.1,41.4,34.2,14.6,Mumbai,2022-06-17,potato
Potato,Vegetables,25.6,46.8,37.2,14.8,Mumbai,2022-06-18,potato
Potato,Vegetables,26.1,38.4,33.7,7.1,Mumbai,2022-06-19,potato
Potato,Vegetables,25.1,36.7,34.8,7.9,Mumbai,2022-06-20,potato
Potato,Vegetables,22.2,46.3,36.1,16.4,Mumbai,2022-06-21,potato
Potato,Vegetables,24.8,41.1,38.5,9.6,Mumbai,2022-06-22,potato
Potato,Vegetables,23.0,39.1,32.8,11.2,Mumbai,2022-06-23,potato
Potato,Vegetables,25.8,36.0,28.8,11.7,Mumbai,2022-06-24,potato
Potato,Vegetables,23.5,41.8,33.8,10.5,Mumbai,2022-06-25,potato
Potato,Vegetables,25.9,35.5,30.3,8.0,Mumbai,2022-06-26,potato
Potato,Vegetables,25.0,39.9,31.9,12.4,Mumbai,2022-06-27,potato
Potato,Vegetables,23.7,41.4,33.1,11.1,Mumbai,2022-06-28,potato
Potato,Vegetables,25.5,42.0,35.5,10.7,Mumbai,2022-06-29,potato
Potato,Vegetables,26.5,30.3,25.2,9.5,Mumbai,2022-06-30,potato
Potato,Vegetables,25.9,34.7,27.1,14.2,Mumbai,2022-07-01,potato
Potato,Vegetables,23.9,48.9,45.0,11.0,Mumbai,2022-07-02,potato
Potato,Vegetables,24.7,44.7,34.3,17.2,Mumbai,2022-07-03,potato
Potato,Vegetables,23.9,36.2,27.4,16.3,Mumbai,2022-07-04,potato
Potato,Vegetables,23.3,28.6,26.6,4.0,Mumbai,2022-07-05,potato
Potato,Vegetables,24.2,28.9,25.6,7.4,Mumbai,2022-07-06,potato
Potato,Vegetables,23.3,44.8,34.3,16.4,Mumbai,2022-07-07,potato
Potato,Vegetables,26.1,36.0,30.2,13.7,Mumbai,2022-07-08,potato
Potato,Vegetables,26.0,53.4,41.4,17.5,Mumbai,2022-07-09,potato
Potato,Vegetables,24.3,45.7,37.9,11.4,Mumbai,2022-07-10,potato
Potato,Vegetables,22.8,40.1,33.0,10.9,Mumbai,2022-07-11,potato
Potato,Vegetables,23.3,41.1,31.2,13.2,Mumbai,2022-07-12,potato
Potato,Vegetables,25.7,41.4,31.9,16.3,Mumbai,2022-07-13,potato
Potato,Vegetables,26.3,37.7,31.9,8.1,Mumbai,2022-07-14,potato
Potato,Vegetables,25.8,39.2,30.5,11.9,Mumbai,2022-07-15,potato
Potato,Vegetables,26.0,46.0,35.6,14.1,Mumbai,2022-07-16,potato
Potato,Vegetables,22.4,50.5,37.8,18.0,Mumbai,2022-07-17,potato
Potato,Vegetables,24.2,52.1,39.8,18.3,Mumbai,2022-07-18,potato
Potato,Vegetables,25.6,34.7,31.4,7.6,Mumbai,2022-07-19,potato
Potato,Vegetables,24.9,35.0,26.1,11.6,Mumbai,2022-07-20,potato
Potato,Vegetables,22.6,39.9,35.7,10.7,Mumbai,2022-07-21,potato
Potato,Vegetables,22.3,35.2,31.7,7.9,Mumbai,2022-07-22,potato
Potato,Vegetables,24.6,41.9,32.3,11.8,Mumbai,2022-07-23,potato
Potato,Vegetables,26.8,43.7,36.6,12.4,Mumbai,2022-07-24,potato
Potato,Vegetables,22.2,45.4,35.7,14.7,Mumbai,2022-07-25,potato
Potato,Vegetables,23.5,31.8,25.2,12.3,Mumbai,2022-07-26,potato
Potato,Vegetables,23.9,35.2,30.8,11.7,Mumbai,2022-07-27,potato
Potato,Vegetables,25.4,36.8,34.3,4.9,Mumbai,2022-07-28,potato
Potato,Vegetables,24.1,50.0,37.6,17.5,Mumbai,2022-07-29,potato
Potato,Vegetables,26.3,42.2,37.6,9.7,Mumbai,2022-07-30,potato
Potato,Vegetables,23.5,45.2,35.8,13.8,Mumbai,2022-07-31,potato
Potato,Vegetables,24.3,31.7,28.7,8.3,Mumbai,2022-08-01,potato
Potato,Vegetables,22.8,32.7,28.9,9.0,Mumbai,2022-08-02,potato
Potato,Vegetables,23.4,42.3,31.5,17.2,Mumbai,2022-08-03,potato
Potato,Vegetables,24.5,42.3,31.9,17.6,Mumbai,2022-08-04,potato
Potato,Vegetables,23.8,34.4,30.9,10.0,Mumbai,2022-08-05,potato
Potato,Vegetables,24.7,45.8,35.1,15.6,Mumbai,2022-08-06,potato
Potato,Vegetables,25.8,50.8,40.9,16.5,Mumbai,2022-08-07,potato
Potato,Vegetables,25.9,28.2,24.9,7.6,Mumbai,2022-08-08,potato
Potato,Vegetables,23.1,34.1,29.2,11.7,Mumbai,2022-08-09,potato
Potato,Vegetables,23.7,40.6,35.7,10.8,Mumbai,2022-08-10,potato
Potato,Vegetables,26.8,34.5,29.4,11.4,Mumbai,2022-08-11,potato
Potato,Vegetables,26.5,29.9,27.7,8.7,Mumbai,2022-08-12,potato
Potato,Vegetables,23.6,46.2,36.7,12.5,Mumbai,2022-08-13,potato
Potato,Vegetables,26.7,40.4,38.4,5.4,Mumbai,2022-08-14,potato
Potato,Vegetables,25.3,38.6,29.3,11.5,Mumbai,2022-08-15,potato
Potato,Vegetables,25.6,32.7,27.8,11.0,Mumbai,2022-08-16,potato
Potato,Vegetables,24.6,46.2,37.3,14.9,Mumbai,2022-08-17,potato
Potato,Vegetables,24.8,45.4,35.9,16.2,Mumbai,2022-08-18,potato
Potato,Vegetables,25.9,37.4,29.4,15.7,Mumbai,2022-08-19,potato
Potato,Vegetables,23.8,53.5,41.7,15.5,Mumbai,2022-08-20,potato
Potato,Vegetables,22.9,51.1,44.7,10.2,Mumbai,2022-08-21,potato
